Date,BAJAJ-AUTO.NS,BAJAJFINSV.NS,DIVISLAB.NS,HINDUNILVR.NS,ITC.NS,NTPC.NS,RELIANCE.NS,TATASTEEL.NS,BENCHMARK
2010-11-04,1164.6319580078125,46.738094329833984,309.3127136230469,240.8485565185547,87.29844665527344,98.64888763427734,499.4632263183594,20.296667098999023,6281.7998046875
2010-11-08,1157.4722900390625,46.72354507446289,325.9563903808594,246.84561157226562,86.63262176513672,97.78755187988281,502.53668212890625,20.678762435913086,6273.2001953125
2010-11-09,1164.3790283203125,46.093196868896484,327.61419677734375,256.787109375,87.69303131103516,98.24356079101562,501.0452880859375,20.94329071044922,6301.5498046875
2010-11-10,1138.777099609375,45.76832580566406,319.0381164550781,253.365966796875,87.29844665527344,98.34487915039062,498.1750793457031,20.8159236907959,6275.7001953125
2010-11-11,1133.8592529296875,45.13312530517578,312.0313720703125,248.89820861816406,86.48464965820312,97.5088882446289,488.095947265625,20.608545303344727,6194.25
2010-11-12,1143.7310791015625,44.13911437988281,307.1466064453125,242.9414825439453,85.74483489990234,97.3822250366211,479.9376220703125,19.821502685546875,6071.64990234375
2010-11-15,1150.529296875,45.181610107421875,311.98724365234375,244.470947265625,86.38603210449219,96.01421356201172,476.7059631347656,20.192163467407227,6121.60009765625
2010-11-16,1128.29052734375,45.13312530517578,308.981201171875,240.244873046875,83.82131958007812,94.7981948852539,465.7679748535156,19.788843154907227,5988.7001953125
2010-11-18,1129.0859375,44.8615837097168,304.8257141113281,241.13027954101562,84.80773162841797,95.17818450927734,466.87530517578125,20.360349655151367,5998.7998046875
2010-11-19,1129.989990234375,44.318511962890625,296.49285888671875,240.68751525878906,84.31453704833984,93.30352020263672,450.28759765625,19.79210662841797,5890.2998046875
2010-11-22,1155.7725830078125,44.87128829956055,290.8122863769531,241.2107696533203,86.75592041015625,92.8475112915039,457.519287109375,20.406070709228516,6010.0
2010-11-23,1184.95458984375,44.60945129394531,285.2865295410156,241.73397827148438,85.07899475097656,91.20084381103516,449.9937744140625,19.991317749023438,5934.75
2010-11-24,1165.2108154296875,44.410648345947266,278.50079345703125,241.3314666748047,85.67085266113281,90.26347351074219,450.1971740722656,20.136648178100586,5865.75
2010-11-25,1181.555419921875,44.614295959472656,273.5717468261719,239.23863220214844,83.697998046875,89.65547180175781,442.7168273925781,19.682706832885742,5799.75
2010-11-26,1166.7294921875,44.76946258544922,275.03057861328125,235.93824768066406,82.6869125366211,89.68081665039062,434.96539306640625,19.555343627929688,5751.9501953125
2010-11-29,1151.8673095703125,44.65309524536133,277.9040222167969,239.72157287597656,83.15547180175781,90.8968276977539,451.2593078613281,19.328372955322266,5830.0
2010-11-30,1140.2235107421875,45.78287124633789,272.73187255859375,240.0838623046875,84.78307342529297,93.2275161743164,445.4739685058594,19.09813690185547,5862.7001953125
2010-12-01,1136.318359375,46.70899963378906,279.6722717285156,239.56060791015625,84.53646087646484,94.4181900024414,446.9203186035156,20.03704261779785,5960.89990234375
2010-12-02,1138.5601806640625,46.9708366394043,280.2027282714844,239.0373992919922,84.28987121582031,92.670166015625,457.0220947265625,20.337491989135742,6011.7001953125
2010-12-03,1157.25537109375,47.19873809814453,274.6990051269531,240.8888397216797,84.4871597290039,93.8101806640625,454.649169921875,20.069698333740234,5992.7998046875
2010-12-06,1146.6241455078125,47.237525939941406,270.9194030761719,241.73397827148438,83.37741088867188,94.77284240722656,461.0899353027344,20.739179611206055,5992.25
2010-12-07,1162.136962890625,46.7477912902832,267.6922912597656,238.07139587402344,82.95818328857422,97.0782241821289,465.8810119628906,20.87960433959961,5976.5498046875
2010-12-08,1132.3404541015625,44.55126953125,268.4217834472656,238.5946502685547,82.24303436279297,96.74886322021484,461.2707214355469,20.386474609375,5903.7001953125
2010-12-09,1108.4381103515625,44.512474060058594,264.7746887207031,232.71835327148438,82.51428985595703,95.20352935791016,444.9767761230469,19.74312400817871,5766.5
2010-12-10,1077.990966796875,44.45913314819336,266.6313781738281,238.2726287841797,83.99392700195312,97.48356628417969,462.784912109375,20.215023040771484,5857.35009765625
2010-12-13,1082.5469970703125,44.531864166259766,267.3386535644531,242.2975616455078,82.44032287597656,99.53559112548828,470.8528137207031,20.606914520263672,5907.64990234375
2010-12-14,1080.0882568359375,44.39609909057617,265.6588134765625,240.0838623046875,83.05683135986328,101.08092498779297,476.95452880859375,21.116371154785156,5944.10009765625
2010-12-15,1063.237060546875,44.50277328491211,265.2388610839844,240.486328125,82.36634826660156,99.78890991210938,476.3443298339844,20.990644454956055,5892.2998046875
2010-12-16,1051.810302734375,44.5658073425293,266.0566101074219,236.66262817382812,82.88422393798828,100.2955551147461,477.67767333984375,21.567045211791992,5948.75
2010-12-20,1049.7491455078125,43.96940231323242,269.01849365234375,237.58843994140625,82.34166717529297,97.73690795898438,477.632568359375,21.762990951538086,5947.0498046875
2010-12-21,1050.1829833984375,44.26032638549805,272.04669189453125,236.46145629882812,82.44032287597656,97.20486450195312,485.0450439453125,22.083032608032227,6000.64990234375
2010-12-22,1044.9759521484375,43.07720947265625,271.7151184082031,236.2601776123047,82.5636215209961,97.68621826171875,477.3160705566406,21.975265502929688,5984.39990234375
2010-12-23,1045.12060546875,43.63967514038086,277.8376770019531,234.32823181152344,82.31702423095703,99.18090057373047,478.83026123046875,21.59807014465332,5980.0
2010-12-24,1044.9759521484375,43.7657470703125,281.8162841796875,237.46763610839844,83.79664611816406,100.44756317138672,478.9658508300781,21.973630905151367,6011.60009765625
2010-12-27,1053.5460205078125,44.100318908691406,283.5845642089844,238.47389221191406,83.72267150878906,99.8142318725586,476.95452880859375,21.637258529663086,5998.10009765625
2010-12-28,1060.9588623046875,45.860450744628906,284.8222961425781,236.98468017578125,84.43782806396484,99.5609130859375,473.6324157714844,21.717273712158203,5996.0
2010-12-29,1073.4705810546875,45.651947021484375,288.00518798828125,245.2759246826172,85.91746520996094,100.2702407836914,473.9488525390625,21.816877365112305,6060.35009765625
2010-12-30,1070.469482421875,45.16706466674805,285.8832702636719,248.97879028320312,86.090087890625,102.47425079345703,475.1240539550781,21.970369338989258,6101.85009765625
2010-12-31,1114.4771728515625,44.88583755493164,285.9495544433594,251.87673950195312,86.13939666748047,101.66358184814453,478.51385498046875,22.22020149230957,6134.5
2011-01-03,1067.8294677734375,45.618011474609375,288.4693603515625,252.0779571533203,86.21339416503906,100.54890441894531,477.1127014160156,22.9925479888916,6157.60009765625
2011-01-04,1034.0555419921875,45.404659271240234,294.1056823730469,258.3165588378906,87.5450668334961,101.41026306152344,486.830322265625,22.68720054626465,6146.35009765625
2011-01-05,994.0615844726562,45.070091247558594,295.188720703125,262.1803894042969,88.679443359375,101.08092498779297,486.24267578125,22.2381591796875,6079.7998046875
2011-01-06,960.3233642578125,44.076072692871094,291.7848815917969,258.19580078125,88.23555755615234,102.34757995605469,490.67218017578125,22.31490707397461,6048.25
2011-01-07,952.1871948242188,43.23722839355469,281.1531677246094,251.9974365234375,85.07899475097656,99.83958435058594,481.5421142578125,21.594804763793945,5904.60009765625
2011-01-10,912.5188598632812,42.50019836425781,275.58319091796875,248.73736572265625,84.14189910888672,96.92620086669922,467.101318359375,21.250268936157227,5762.85009765625
2011-01-11,944.30419921875,41.93288803100586,274.9863586425781,247.8920135498047,83.8952865600586,96.140869140625,458.19720458984375,21.114742279052734,5754.10009765625
2011-01-12,930.7437744140625,41.966819763183594,278.8765563964844,245.43692016601562,85.69551849365234,97.02752685546875,465.903564453125,21.191486358642578,5863.25
2011-01-13,930.4545288085938,41.966819763183594,280.9100341796875,243.26345825195312,85.39958190917969,95.7608642578125,458.9204406738281,20.820817947387695,5751.89990234375
2011-01-14,901.7066040039062,41.10857391357422,275.91473388671875,243.5452117919922,84.11723327636719,94.4688491821289,452.6604919433594,20.32769012451172,5654.5498046875
2011-01-17,917.3283081054688,40.09516906738281,272.2897644042969,242.8207550048828,84.80773162841797,94.77284240722656,451.0333557128906,20.43219757080078,5654.75
